,0,1,2,3,4
0,4.479380489272341,4.317695387837567,4.100550515465415,3.8142362500000004,4.035681137641264
1,5.482312128426889,5.265767798150019,5.06639795523604,4.5592712109375,4.799146133208032
2,6.329482609646915,6.053079342225597,5.832139749017903,5.1442153125,5.34797533530512
3,6.988710188786738,6.770698212144412,6.504633013317282,5.710941875000001,5.707123555208029
4,7.63290464450821,7.415718177664247,7.180826244734686,6.254565507812501,9.919094813795958
5,8.155928461767159,7.949660415603324,7.726499581724495,6.6940043750000005,13.630710535823225
6,8.757486284636858,8.45510103912553,8.248247599566394,7.142707890625001,17.069427706987383
