,0,1,2,3,4
0,4.561970939249704,4.34461942952705,4.129869701362813,3.8618748828125002,3.862286661284137
1,5.4690218259868715,5.298767548496686,5.028970609071033,4.5525409375,5.195750389796256
2,6.270504926573867,6.058017121314286,5.80143474861673,5.1447973437500005,7.8073144442019355
3,6.930559305120688,6.757463375905194,6.523085796535655,5.712785078125,10.272412537665431
4,7.703250849979711,7.392529805951663,7.09058001491511,6.228650390625001,13.21448389689981
5,8.130539927188995,7.9385909776244095,7.737128442694177,6.685378789062501,16.13565775846098
6,8.768927211471693,8.558735096731517,8.280798057989625,7.1902910546875,18.99660205777942
